   52    0.1584  2.0458 -0.23128E-01  0.18084E-02  0.87713E-01  0.93908E+01  0.23542E+02
   53    0.1617  2.0842 -0.23753E-01  0.18210E-02  0.87726E-01  0.93703E+01  0.23763E+02
   54    0.1651  2.1226 -0.24384E-01  0.18330E-02  0.87738E-01  0.93499E+01  0.23993E+02
   55    0.1685  2.1608 -0.25020E-01  0.18444E-02  0.87749E-01  0.93295E+01  0.24219E+02
   56    0.1718  2.1990 -0.25662E-01  0.18550E-02  0.87760E-01  0.93092E+01  0.24445E+02
   57    0.1752  2.2372 -0.26310E-01  0.18650E-02  0.87770E-01  0.92889E+01  0.24669E+02
   58    0.1786  2.2752 -0.26963E-01  0.18742E-02  0.87779E-01  0.92687E+01  0.24893E+02
   59    0.1820  2.3132 -0.27623E-01  0.18827E-02  0.87788E-01  0.92485E+01  0.25120E+02
   60    0.1854  2.3511 -0.28287E-01  0.18906E-02  0.87796E-01  0.92283E+01  0.25342E+02
   61    0.1888  2.3890 -0.28958E-01  0.18977E-02  0.87803E-01  0.92082E+01  0.25572E+02
   62    0.1923  2.4268 -0.29634E-01  0.19042E-02  0.87809E-01  0.91882E+01  0.25794E+02
   63    0.1957  2.4645 -0.30316E-01  0.19099E-02  0.87815E-01  0.91682E+01  0.26022E+02
   64    0.1991  2.5021 -0.31003E-01  0.19150E-02  0.87820E-01  0.91482E+01  0.26247E+02
   65    0.2026  2.5397 -0.31696E-01  0.19192E-02  0.87824E-01  0.91283E+01  0.26475E+02
   66    0.2061  2.5772 -0.32395E-01  0.19228E-02  0.87828E-01  0.91084E+01  0.26697E+02
   67    0.2096  2.6146 -0.33100E-01  0.19257E-02  0.87831E-01  0.90886E+01  0.26922E+02
   68    0.2130  2.6520 -0.33810E-01  0.19279E-02  0.87833E-01  0.90688E+01  0.27147E+02
   69    0.2165  2.6892 -0.34526E-01  0.19293E-02  0.87834E-01  0.90491E+01  0.27378E+02
   70    0.2201  2.7264 -0.35248E-01  0.19299E-02  0.87835E-01  0.90294E+01  0.27599E+02
   71    0.2236  2.7636 -0.35975E-01  0.19300E-02  0.87835E-01  0.90097E+01  0.27824E+02
   72    0.2271  2.8006 -0.36708E-01  0.19292E-02  0.87834E-01  0.89901E+01  0.27702E+02
   73    0.2306  2.8376 -0.37434E-01  0.19309E-02  0.87836E-01  0.89705E+01  0.27928E+02
   74    0.2342  2.8746 -0.38178E-01  0.19284E-02  0.87833E-01  0.89510E+01  0.28504E+02
   75    0.2378  2.9114 -0.38928E-01  0.19255E-02  0.87831E-01  0.89315E+01  0.28726E+02
   76    0.2413  2.9482 -0.39684E-01  0.19220E-02  0.87827E-01  0.89121E+01  0.28960E+02
   77    0.2449  2.9849 -0.40445E-01  0.19173E-02  0.87822E-01  0.88927E+01  0.29182E+02
   78    0.2485  3.0215 -0.41212E-01  0.19121E-02  0.87817E-01  0.88734E+01  0.29406E+02
   79    0.2521  3.0580 -0.41984E-01  0.19062E-02  0.87811E-01  0.88541E+01  0.29634E+02
   80    0.2557  3.0945 -0.42762E-01  0.18995E-02  0.87805E-01  0.88349E+01  0.29863E+02
   81    0.2593  3.1309 -0.43546E-01  0.18921E-02  0.87797E-01  0.88157E+01  0.30092E+02
   82    0.2630  3.1672 -0.44336E-01  0.18840E-02  0.87789E-01  0.87966E+01  0.30316E+02
   83    0.2666  3.2035 -0.45131E-01  0.18749E-02  0.87780E-01  0.87775E+01  0.30544E+02
   84    0.2703  3.2397 -0.45932E-01  0.18651E-02  0.87770E-01  0.87584E+01  0.30773E+02
   85    0.2739  3.2758 -0.46739E-01  0.18546E-02  0.87760E-01  0.87394E+01  0.31001E+02
   86    0.2776  3.3118 -0.47551E-01  0.18435E-02  0.87749E-01  0.87204E+01  0.31227E+02
   87    0.2813  3.3478 -0.48368E-01  0.18314E-02  0.87737E-01  0.87015E+01  0.31454E+02
   88    0.2850  3.3836 -0.49192E-01  0.18187E-02  0.87724E-01  0.86826E+01  0.31685E+02
   89    0.2887  3.4194 -0.50021E-01  0.18051E-02  0.87710E-01  0.86638E+01  0.31914E+02
   90    0.2924  3.4552 -0.50857E-01  0.17906E-02  0.87696E-01  0.86450E+01  0.32142E+02
   91    0.2962  3.4908 -0.51697E-01  0.17757E-02  0.87681E-01  0.86263E+01  0.32371E+02
   92    0.2999  3.5264 -0.52543E-01  0.17597E-02  0.87665E-01  0.86076E+01  0.32601E+02
   93    0.3036  3.5619 -0.53396E-01  0.17429E-02  0.87648E-01  0.85890E+01  0.32831E+02
   94    0.3074  3.5973 -0.54253E-01  0.17255E-02  0.87631E-01  0.85703E+01  0.33060E+02
   95    0.3112  3.6326 -0.55117E-01  0.17072E-02  0.87612E-01  0.85518E+01  0.33291E+02
   96    0.3150  3.6679 -0.55986E-01  0.16881E-02  0.87593E-01  0.85333E+01  0.33521E+02
   97    0.3188  3.7031 -0.56862E-01  0.16681E-02  0.87573E-01  0.85148E+01  0.33751E+02
   98    0.3226  3.7382 -0.57743E-01  0.16475E-02  0.87553E-01  0.84964E+01  0.33985E+02
   99    0.3264  3.7732 -0.58630E-01  0.16259E-02  0.87531E-01  0.84780E+01  0.34214E+02
  100    0.3302  3.8082 -0.59523E-01  0.16034E-02  0.87508E-01  0.84597E+01  0.34441E+02
  101    0.3340  3.8431 -0.60421E-01  0.15802E-02  0.87485E-01  0.84414E+01  0.34676E+02
  102    0.3379  3.8779 -0.61325E-01  0.15560E-02  0.87461E-01  0.84232E+01  0.34910E+02
  103    0.3417  3.9126 -0.62236E-01  0.15309E-02  0.87436E-01  0.84050E+01  0.35137E+02
  104    0.3456  3.9472 -0.63152E-01  0.15049E-02  0.87410E-01  0.83868E+01  0.35371E+02
  105    0.3495  3.9818 -0.64074E-01  0.14783E-02  0.87383E-01  0.83687E+01  0.35603E+02
  106    0.3534  4.0163 -0.65002E-01  0.14507E-02  0.87356E-01  0.83506E+01  0.35834E+02
  107    0.3573  4.0507 -0.65935E-01  0.14222E-02  0.87327E-01  0.83326E+01  0.36068E+02
  108    0.3612  4.0850 -0.66875E-01  0.13926E-02  0.87298E-01  0.83147E+01  0.36299E+02
  109    0.3651  4.1193 -0.67821E-01  0.13625E-02  0.87268E-01  0.82967E+01  0.36533E+02
  110    0.3691  4.1534 -0.68773E-01  0.13312E-02  0.87236E-01  0.82788E+01  0.36766E+02
  111    0.3730  4.1875 -0.69730E-01  0.12990E-02  0.87204E-01  0.82610E+01  0.37001E+02
  112    0.3770  4.2215 -0.70693E-01  0.12661E-02  0.87171E-01  0.82432E+01  0.37235E+02
  113    0.3810  4.2555 -0.71662E-01  0.12324E-02  0.87137E-01  0.82254E+01  0.37469E+02
  114    0.3850  4.2893 -0.72637E-01  0.11974E-02  0.87103E-01  0.82077E+01  0.37701E+02
  115    0.3889  4.3231 -0.73618E-01  0.11619E-02  0.87067E-01  0.81901E+01  0.37937E+02
  116    0.3930  4.3568 -0.74605E-01  0.11254E-02  0.87030E-01  0.81724E+01  0.38171E+02
  117    0.3970  4.3904 -0.75598E-01  0.10880E-02  0.86993E-01  0.81549E+01  0.38405E+02
  118    0.4010  4.4240 -0.76596E-01  0.10497E-02  0.86955E-01  0.81373E+01  0.38638E+02
