   86    0.2776  3.3118 -0.48914E-01  0.16501E-02  0.85557E-01  0.85533E+01  0.40006E+02
   87    0.2813  3.3478 -0.49754E-01  0.16342E-02  0.85541E-01  0.85349E+01  0.40294E+02
   88    0.2850  3.3836 -0.50601E-01  0.16171E-02  0.85524E-01  0.85165E+01  0.40587E+02
   89    0.2887  3.4194 -0.51454E-01  0.15994E-02  0.85507E-01  0.84982E+01  0.40877E+02
   90    0.2924  3.4552 -0.52312E-01  0.15806E-02  0.85488E-01  0.84799E+01  0.41166E+02
   91    0.2962  3.4908 -0.53176E-01  0.15613E-02  0.85468E-01  0.84617E+01  0.41456E+02
   92    0.2999  3.5264 -0.54047E-01  0.15408E-02  0.85448E-01  0.84435E+01  0.41748E+02
   93    0.3036  3.5619 -0.54923E-01  0.15197E-02  0.85427E-01  0.84254E+01  0.42038E+02
   94    0.3074  3.5973 -0.55805E-01  0.14977E-02  0.85405E-01  0.84073E+01  0.42330E+02
   95    0.3112  3.6326 -0.56693E-01  0.14749E-02  0.85382E-01  0.83892E+01  0.42622E+02
   96    0.3150  3.6679 -0.57587E-01  0.14512E-02  0.85358E-01  0.83712E+01  0.42913E+02
   97    0.3188  3.7031 -0.58487E-01  0.14266E-02  0.85334E-01  0.83532E+01  0.43204E+02
   98    0.3226  3.7382 -0.59392E-01  0.14012E-02  0.85308E-01  0.83353E+01  0.43501E+02
   99    0.3264  3.7732 -0.60304E-01  0.13748E-02  0.85282E-01  0.83174E+01  0.43791E+02
  100    0.3302  3.8082 -0.61222E-01  0.13475E-02  0.85255E-01  0.82996E+01  0.44077E+02
  101    0.3340  3.8431 -0.62145E-01  0.13196E-02  0.85227E-01  0.82818E+01  0.44375E+02
  102    0.3379  3.8779 -0.63075E-01  0.12905E-02  0.85198E-01  0.82640E+01  0.44671E+02
  103    0.3417  3.9126 -0.64010E-01  0.12606E-02  0.85168E-01  0.82463E+01  0.44958E+02
  104    0.3456  3.9472 -0.64951E-01  0.12300E-02  0.85137E-01  0.82287E+01  0.45255E+02
  105    0.3495  3.9818 -0.65899E-01  0.11983E-02  0.85105E-01  0.82110E+01  0.45547E+02
  106    0.3534  4.0163 -0.66852E-01  0.11658E-02  0.85073E-01  0.81935E+01  0.45840E+02
  107    0.3573  4.0507 -0.67811E-01  0.11324E-02  0.85040E-01  0.81759E+01  0.46135E+02
  108    0.3612  4.0850 -0.68777E-01  0.10979E-02  0.85005E-01  0.81584E+01  0.46428E+02
  109    0.3651  4.1193 -0.69748E-01  0.10627E-02  0.84970E-01  0.81410E+01  0.46723E+02
  110    0.3691  4.1534 -0.70725E-01  0.10265E-02  0.84934E-01  0.81236E+01  0.47017E+02
  111    0.3730  4.1875 -0.71709E-01  0.98927E-03  0.84896E-01  0.81062E+01  0.47314E+02
  112    0.3770  4.2215 -0.72698E-01  0.95151E-03  0.84859E-01  0.80889E+01  0.47609E+02
  113    0.3810  4.2555 -0.73693E-01  0.91250E-03  0.84820E-01  0.80716E+01  0.47905E+02
  114    0.3850  4.2893 -0.74694E-01  0.87257E-03  0.84780E-01  0.80544E+01  0.48198E+02
  115    0.3889  4.3231 -0.75702E-01  0.83164E-03  0.84739E-01  0.80372E+01  0.48496E+02
  116    0.3930  4.3568 -0.76716E-01  0.78999E-03  0.84697E-01  0.80201E+01  0.48790E+02
  117    0.3970  4.3904 -0.77735E-01  0.74720E-03  0.84654E-01  0.80030E+01  0.49086E+02
  118    0.4010  4.4240 -0.78761E-01  0.70358E-03  0.84611E-01  0.79859E+01  0.49379E+02
  119    0.4050  4.4574 -0.79793E-01  0.65897E-03  0.84566E-01  0.79689E+01  0.49677E+02
  120    0.4091  4.4908 -0.80830E-01  0.61343E-03  0.84521E-01  0.79520E+01  0.49977E+02
  121    0.4132  4.5241 -0.81874E-01  0.56684E-03  0.84474E-01  0.79350E+01  0.50270E+02
  122    0.4172  4.5573 -0.82924E-01  0.51927E-03  0.84426E-01  0.79182E+01  0.50568E+02
  123    0.4213  4.5904 -0.83981E-01  0.47077E-03  0.84378E-01  0.79013E+01  0.50863E+02
  124    0.4254  4.6235 -0.85043E-01  0.42137E-03  0.84328E-01  0.78845E+01  0.51166E+02
  125    0.4295  4.6564 -0.86112E-01  0.37079E-03  0.84278E-01  0.78678E+01  0.51459E+02
  126    0.4337  4.6893 -0.87187E-01  0.31926E-03  0.84226E-01  0.78511E+01  0.51755E+02
  127    0.4378  4.7221 -0.88267E-01  0.26680E-03  0.84174E-01  0.78344E+01  0.52055E+02
  128    0.4420  4.7549 -0.89354E-01  0.21340E-03  0.84120E-01  0.78178E+01  0.52349E+02
  129    0.4461  4.7875 -0.90448E-01  0.15881E-03  0.84066E-01  0.78013E+01  0.52654E+02
  130    0.4503  4.8201 -0.91547E-01  0.10343E-03  0.84011E-01  0.77847E+01  0.52950E+02
  131    0.4545  4.8526 -0.92653E-01  0.46799E-04  0.83954E-01  0.77682E+01  0.53248E+02
  132    0.4587  4.8850 -0.93764E-01 -0.10639E-04  0.83896E-01  0.77518E+01  0.53541E+02
  133    0.4629  4.9173 -0.94883E-01 -0.69199E-04  0.83838E-01  0.77354E+01  0.53842E+02
